session_date,ticker,name,prev_close_price,market_cap,trading_value,trend_ok,source
2026-06-29,361610,SK아이이테크놀로지,14390,1176916369000,3122479040,1,universe_startup
2026-06-29,195870,해성디에스,68500,1164500000000,14151254300,1,universe_startup
2026-06-29,001430,세아베스틸지주,32250,1156553337750,7417032700,1,universe_startup
2026-06-29,005070,코스모신소재,34650,1150884885150,7041247650,1,universe_startup
2026-06-29,034230,파라다이스,12410,1149530630620,3776812460,1,universe_startup
2026-06-29,298020,효성티앤씨,263500,1140344207000,5377609500,1,universe_startup
2026-06-29,003570,SNT다이내믹스,34050,1132254332850,4992956200,1,universe_startup
2026-06-29,032350,롯데관광개발,14170,1129709739860,6923462370,1,universe_startup
2026-06-29,077970,STX엔진,26900,1079982894700,7208729375,1,universe_startup
2026-06-29,051915,LG화학우,139300,1071049840000,5573433900,1,universe_startup
2026-06-29,181710,NHN,32300,1057926389700,4891820050,1,universe_startup
2026-06-29,003530,한화투자증권,4680,1004083587000,8835500265,1,universe_startup
2026-06-29,000080,하이트진로,14260,1000105292860,3125771790,1,universe_startup
2026-06-29,100090,SK오션플랜트,14380,898435495020,16185909950,1,universe_startup
2026-06-29,006120,SK디스커버리,51100,889842676100,15125070525,1,universe_startup
2026-06-29,000210,DL,41250,864430215000,4298195400,1,universe_startup
2026-06-29,071055,한국금융지주우,144700,847688919700,6728161750,1,universe_startup
2026-06-29,003470,유안타증권,4195,808293027890,3865037396,1,universe_startup
2026-06-29,456040,OCI,81800,732314091000,4589190450,1,universe_startup
2026-06-29,214320,이노션,17870,714800000000,3141796360,1,universe_startup
2026-06-29,006650,대한유화,109800,713700000000,3158674800,1,universe_startup
2026-06-29,005690,파미셀,11840,710447525760,6784854075,1,universe_startup
2026-06-29,006340,대원전선,9040,708866320640,40403924065,1,universe_startup
2026-06-29,004490,세방전지,49250,682605000000,3615751850,1,universe_startup
2026-06-29,090460,비에이치,19980,673556529240,9072204400,1,universe_startup
2026-06-29,003160,디아이,23800,673540000000,5944842575,1,universe_startup
2026-06-29,499790,GS피앤엘,33700,668299341700,4900748825,1,universe_startup
2026-06-29,000370,한화손해보험,5600,653737924000,3504368570,1,universe_startup
2026-06-29,108320,LX세미콘,38200,621296260000,5108943450,1,universe_startup
2026-06-29,033240,자화전자,27100,585509104200,5051463200,1,universe_startup
2026-06-29,005880,대한해운,1792,578363233280,4701603549,1,universe_startup
2026-06-29,336370,솔루스첨단소재,8200,575782220800,4025753765,1,universe_startup
2026-06-29,006110,삼아알미늄,37900,573178944500,8978432750,1,universe_startup
2026-06-29,001510,SK증권,2395,553951728575,7926423897,1,universe_startup
2026-06-29,100840,SNT에너지,26400,545972671200,4912806450,1,universe_startup
2026-06-29,383800,LX홀딩스,7080,540067285200,7355769870,1,universe_startup
2026-06-29,079900,전진건설로봇,36750,536276028750,3350348400,1,universe_startup
