broker_order_id,ticker,side,quantity,price,status,raw_json
0220092,092200,SELL,41,9290,매도주문이 완료되었습니다.,"{""ord_no"": ""0220092"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0224269,016380,BUY,1,5570,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0224269"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0224282,016380,SELL,1,5590,매도주문이 완료되었습니다.,"{""ord_no"": ""0224282"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0232976,005090,BUY,2,50700,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0232976"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0232990,005090,SELL,2,50900,매도주문이 완료되었습니다.,"{""ord_no"": ""0232990"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0238068,323410,BUY,4,23050,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0238068"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0238079,323410,SELL,4,23150,매도주문이 완료되었습니다.,"{""ord_no"": ""0238079"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0243365,016380,BUY,11,5600,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0243365"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0243378,016380,SELL,11,5620,매도주문이 완료되었습니다.,"{""ord_no"": ""0243378"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0253226,000430,BUY,8,5070,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0253226"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0253391,000430,SELL,8,5090,매도주문이 완료되었습니다.,"{""ord_no"": ""0253391"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0258021,181710,BUY,1,39750,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0258021"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
0258026,181710,SELL,1,39850,매도주문이 완료되었습니다.,"{""ord_no"": ""0258026"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""매도주문이 완료되었습니다.""}"
0261558,000430,BUY,10,5030,KRX 매수주문이 완료되었습니다.,"{""ord_no"": ""0261558"", ""dmst_stex_tp"": ""KRX"", ""return_code"": 0, ""return_msg"": ""KRX 매수주문이 완료되었습니다.""}"
